Code,Label
3897,"Deaf Mutism, Not Elsewhere Classifiable"
3898,Other Specified Forms Of Deafness
3899,Unspecified Deafness
3909,Rheumatic Fever Without Mention Of Heart Involvement
3910,Acute Rheumatic Pericarditis
3911,Acute Rheumatic Endocarditis
3912,Acute Rheumatic Myocarditis
3918,Other Acute Rheumatic Heart Disease
3919,"Acute Rheumatic Heart Disease, Unspecified"
3920,Rheumatic Chorea With Heart Involvement
3929,Rheumatic Chorea Without Mention Of Heart Involvement
3939,Chronic Rheumatic Pericarditis
3940,Mitral Stenosis
3941,Rheumatic Mitral Insufficiency
3942,Mitral Stenosis With Insufficiency
3949,Other And Unspecified Diseases Of Mitral Valve
3950,Rheumatic Aortic Stenosis
3951,Rheumatic Aortic Insufficiency
3952,Rheumatic Aortic Stenosis With Insufficiency
3959,Other And Unspecified Diseases Of Aortic Valve
3969,Diseases Of Mitral And Aortic Valves
3970,Diseases Of Tricuspid Valve
3971,Rheumatic Diseases Of Pulmonary Valve
3979,"Rheumatic Diseases Of Endocardium, Valve Unspecified"
3980,Rheumatic Myocarditis
3989,Other And Unspecified Rheumatic Heart Disease
4010,"Essential Hypertension, Specified As Malignant"
4011,"Essential Hypertension, Specified As Benign"
4019,"Essential Hypertension, Not Specified As Malignant Or Benign"
4020,"Hypertensive Heart Disease, Specified As Malignant"
4021,"Hypertensive Heart Disease, Specified As Benign"
4029,"Hypertensive Heart Disease, Not Specified As Malignant Or Benign"
4030,"Hypertensive Renal Disease, Specified As Malignant"
4031,"Hypertensive Renal Disease, Specified As Benign"
4039,"Hypertensive Renal Disease, Not Specified As Malignant Or Benign"
4040,"Hypertensive Heart And Renal Disease, Specified As Malignant"
4041,"Hypertensive Heart And Renal Disease, Specified As Benign"
4049,"Hypertensive Heart And Renal Disease, Not Specified As Malignant Or Benign"
4050,"Secondary Hypertension, Specified As Malignant"
4051,"Secondary Hypertension, Specified As Benign"
4059,"Secondary Hypertension, Not Specified As Malignant Or Benign"
4109,Acute Myocardial Infarction
4119,Other Acute And Subacute Forms Of Ischaemic Heart Disease
4129,Old Myocardial Infarction
4139,Angina Pectoris
4140,Coronary Atherosclerosis
4141,Aneurysm Of Heart
4148,Other Specified Forms Of Chronic Ischaemic Heart Disease
4149,"Chronic Ischaemic Heart Disease, Unspecified"
4150,Acute Cor Pulmonale
4151,Pulmonary Embolism
4160,Primary Pulmonary Hypertension
4161,Kyphoscoliotic Heart Disease
4168,Other Specified Chronic Pulmonary Heart Disease
4169,"Pulmonary Heart Disease, Unspecified"
4170,Arteriovenous Fistula Of Pulmonary Vessels
4171,Aneurysm Of Pulmonary Artery
4178,Other Specified Diseases Of Pulmonary Circulation
4179,"Diseases Of Pulmonary Circulation, Unspecified"
4200,Pericarditis In Diseases Classified Elsewhere
4209,Other And Unspecified Acute Pericarditis
4210,Acute And Subacute Bacterial Endocarditis
4211,Acute/Subacute Infective Endocarditis In Diseases Class. Elsewhere
4219,"Acute Endocarditis, Unspecified"
4220,Acute Myocarditis In Diseases Classified Elsewhere
4229,Other And Unspecified Acute Myocarditis
4230,Haemopericardium
4231,Adhesive Pericarditis
4232,Constrictive Pericarditis
4238,Other Specified Diseases Of Pericardium
4239,"Diseases Of Pericardium, Unspecified"
4240,Mitral Valve Disorders
4241,Aortic Valve Disorders
4242,"Tricuspid Valve Disorders, Specified As Nonrheumatic"
4243,Pulmonary Valve Disorders
4249,"Endocarditis, Valve Unspecified"
4250,Endomyocardial Fibrosis
4251,Hypertrophic Obstructive Cardiomyopathy
4252,Obscure Cardiomyopathy Of Africa
4253,Endocardial Fibroelastosis
4254,Other Primary Cardiomyopathies
4255,Alcoholic Cardiomyopathy
4256,Cardiomyopathy In Chagas'S Diseases
4257,Nutritional And Metabolic Cardiomyopathies
4258,Cardiomyopathy In Other Diseases Classified Elsewhere
4259,"Secondary Cardiomyopathy, Unspecified"
4260,"Atrioventricular Block, Complete"
4261,"Atrioventricular Block, Other And Unspecified"
4262,Left Bundle Branch Hemiblock
4263,Other Left Bundle Branch Block
4264,Right Bundle Branch Block
4265,"Bundle Branch Block, Unspecified"
4266,Other Specified Heart Block
4267,Anomalous Atrioventricular Excitation
4268,Other Specified Conduction Disorders
4269,"Conduction Disorders, Unspecified"
4270,Paroxysmal Supraventricular Tachycardia
4271,Paroxysmal Ventricular Tachycardia
4272,"Paroxysmal Tachycardia, Unspecified"
4273,Atrial Fibrillation And Flutter
4274,Ventricular Fibrillation And Flutter
4275,Cardiac Arrest
4276,Premature Beats
4278,Other Specified Cardiac Dysrhythmias
4279,"Cardiac Dysrhythmias, Unspecified"
4280,Congestive Heart Failure
4281,Left Heart Failure
4289,"Heart Failure, Unspecified"
4290,"Myocarditis, Unspecified"
4291,Myocardial Degeneration
4292,"Cardiovascular Disease, Unspecified"
4293,Cardiomegaly
4294,Functional Disturbances Following Cardiac Surgery
4295,Rupture Of Chordae Tendinae
4296,Rupture Of Papillary Muscle
4298,Other Ill-Defined Descriptions And Complications Of Heart Disease
4299,"Heart Disease And Complications, Unspecified"
4309,Subarachnoid Haemorrhage
4319,Intracerebral Haemorrhage
4320,Nontraumatic Extradural Haemorrhage
4321,Subdural Haemorrhage
4329,Unspecified Intracranial Haemorrhage
4330,Occlusion And Stenosis Of Basilar Artery
4331,Occlusion And Stenosis Of Carotid Artery
4332,Occlusion And Stenosis Of Vertebral Artery
4333,Occlusion And Stenosis Of Multiple And Bilateral Precerebral Arteries
4338,Occlusion And Stenosis Of Other Specified Precerebral Arteries
4339,"Occlusion And Stenosis Of Precerebral Arteries, Unspecified"
4340,Cerebral Thrombosis
4341,Cerebral Embolism
4349,"Occlusion Of Cerebral Arteries, Unspecified"
4359,Transient Cerebral Ischaemia
4369,Acute But Ill-Defined Cerebrovascular Disease
4370,Cerebral Atherosclerosis
4371,Other Generalized Ischaemic Cerebrovascular Disease
4372,Hypertensive Encephalopathy
4373,"Cerebral Aneurysm, Nonruptured"
4374,Cerebral Arteritis
4375,Moyamoya Disease
4376,Nonpyogenic Thrombosis Of Intracranial Venous Sinus
4378,Other Ill-Defined Cerebrovascular Disease
4379,"Ill-Defined Cerebrovascular Disease, Unspecified"
4389,Late Effects Of Cerebrovascular Disease
4400,Atherosclerosis Of Aorta
4401,Atherosclerosis Of Renal Artery
4402,Atherosclerosis Of Arteries Of The Extremities
4408,Atherosclerosis Of Other Specified Arteries
4409,"Atherosclerosis, Generalized And Unspecified"
4410,Dissecting Aneurysm (Any Part)
4411,"Thoracic Aneurysm, Ruptured"
4412,Thoracic Aneurysm Without Mention Of Rupture
4413,"Abdominal Aneurysm, Ruptured"
4414,Abdominal Aneurysm Without Mention Of Rupture
4415,"Aortic Aneurysm Of Unspecified Site, Ruptured"
4416,Aortic Aneurysm Of Unspecified Site Without Mention Of Rupture
4417,Syphilitic Aneurysm Of Aorta
4420,Aneurysm Of Artery Of Upper Extremity
4421,Aneurysm Of Renal Artery
4422,Aneurysm Of Iliac Artery
4423,Aneurysm Of Artery Of Lower Extremity
4428,Aneurysm Of Other Specified Artery
4429,Aneurysm Of Unspecified Site
4430,Raynaud'S Syndrome
4431,Thromboangiitis Obliterans (Buerger'S Disease)
4438,Other Specified Peripheral Vascular Disease
4439,"Peripheral Vascular Disease, Unspecified"
4440,Embolism And Thrombosis Of Abdominal Aorta
4441,Embolism And Thrombosis Of Other Aorta
4442,Embolism And Thrombosis Of Arteries Of The Extremities
4448,Embolism And Thrombosis Of Other Specified Artery
4449,Embolism And Thrombosis Of Unspecified Artery
4460,Polyarteritis Nodosa
4461,Acute Febrile Mucocutaneous Lymphnode Syndrome (Mcls)
4462,Hypersensitivity Angiitis
4463,Lethal Midline Granuloma
4464,Wegener'S Granulomatosis
4465,Giant Cell Arteritis
4466,Thrombotic Microangiopathy
4467,Takayasu Disease
4470,"Arteriovenous Fistula, Acquired"
4471,Stricture Of Artery
4472,Rupture Of Artery
4473,Hyperplasia Of Renal Artery
4474,Coeliac Artery Compression Syndrome
4475,Necrosis Of Artery
4476,"Arteritis, Unspecified"
4477,Syphilitic Aortitis
4478,Other Specified Disorders Of Arteries And Arterioles
4479,"Disorders Of Arteries And Arterioles, Unspecified"
4480,Hereditary Haemorrhagic Telangiectasia
4481,"Naevus, Non-Neoplastic"
4489,Other And Unspecified Diseases Of Capillaries
4510,Phlebitis And Thrombophlebitis Of Superficial Vessels Of Lower Extremity
4511,Phlebitis And Thrombophlebitis Of Deep Vessels Of Lower Extremity
4512,"Phlebitis And Thrombophlebitis Of Lower Extremities, Unspecified"
4518,Phlebitis And Thrombophlebitis Of Other Specified Sites
4519,Phlebitis And Thrombophlebitis Of Unspecified Site
4529,Portal Vein Thrombosis
4530,Budd-Chiari Syndrome
4531,Thrombophlebitis Migrans
4532,Embolism And Thrombosis Of Vena Cava
4533,Embolism And Thrombosis Of Renal Vein
4538,Embolism And Thrombosis Of Other Specified Veins
4539,Venous Embolism And Thrombosis Of Unspecified Site
4540,Varicose Veins Of Lower Extremities With Ulcer
4541,Varicose Veins Of Lower Extremities With Inflammation
4542,Varicose Veins Of Lower Extremities With Ulcer And Inflammation
4549,Varicose Veins Of Lower Extremity Without Ulcer/Inflammation
4550,"Internal Haemorrhoids, Without Mention Of Complication"
4551,Internal Thrombosed Haemorrhoids
4552,Internal Haemorrhoids With Other Complication
4553,External Haemorrhoids Without Mention Of Complication
4554,External Thrombosed Haemorrhoids
4555,External Haemorrhoids With Other Complication
4556,"Unspecified Haemorrhoids, Without Mention Of Complication"
4557,Unspecified Thrombosed Haemorrhoids
4558,Unspecified Haemorrhoids With Other Complication
4559,Residual Haemorrhoidal Skin Tags
4560,Oesophageal Varices With Bleeding
4561,Oesophageal Varices Without Mention Of Bleeding
4562,Oesophageal Varices In Cirrhosis Of Liver
4563,Sublingual Varices
4564,Scrotal Varices
4565,Pelvic Varices
4566,Vulval Varices
4568,Varicose Veins Of Other Specified Sites
4570,Postmastectomy Lymphoedema Syndrome
4571,Other Lymphoedema
4572,Lymphangitis
4578,Other Noninfective Disorders Of Lymphatic Channels
4579,"Noninfective Disorders Of Lymphatic Channels, Unspecified"
4580,Orthostatic Hypotension
4581,Chronic Hypotension
4589,"Hypotension, Unspecified"
4590,"Haemorrhage, Unspecified"
4591,Post-Phlebitic Syndrome
4592,Compression Of Vein
4598,Other Specified Disorders Of Circulatory System
4599,"Disorders Of Circulatory System, Unspecified"
4609,Acute Nasopharyngitis (Common Cold)
4610,"Acute Sinusitis, Maxillary"
4611,"Acute Sinusitis, Frontal"
4612,"Acute Sinusitis, Ethmoidal"
4613,"Acute Sinusitis, Sphenoidal"
4618,Other Specified Acute Sinusitis
4619,"Acute Sinusitis, Unspecified"
4629,Acute Pharyngitis
4639,Acute Tonsillitis
4640,Acute Laryngitis
4641,Acute Tracheitis
4642,Acute Laryngotracheitis
4643,Acute Epiglottitis
4644,Croup
4650,Acute Laryngopharyngitis
4658,Acute Upper Respiratory Infections Of Other Multiple Sites
4659,Acute Upper Respiratory Infections Of Unspecified Sites
4660,Acute Bronchitis
4661,Acute Bronchiolitis
4709,Deflected Nasal Septum
4710,Polyp Of Nasal Cavity
4711,Polypoid Sinus Degeneration
4718,Other Polyp Of Sinus
4719,"Nasal Polyps, Unspecified"
4720,Chronic Rhinitis
4721,Chronic Pharyngitis
4722,Chronic Nasopharyngitis
4730,"Chronic Sinusitis, Maxillary"
4731,"Chronic Sinusitis, Frontal"
4732,"Chronic Sinusitis, Ethmoidal"
4733,"Chronic Sinusitis, Sphenoidal"
4738,Other Specified Chronic Sinusitis
4739,"Chronic Sinusitis, Unspecified"
4740,Chronic Tonsillitis
4741,Hypertrophy Of Tonsils And Adenoids
4742,Adenoid Vegetations
4748,Other Chronic Disease Of Tonsils And Adenoids
4749,"Chronic Disease Of Tonsils And Adenoids, Unspecified"
4759,Peritonsillar Abscess
4760,Chronic Laryngitis
4761,Chronic Laryngotracheitis
4770,Allergic Rhinitis Due To Pollen
4778,Allergic Rhinitis Due To Other Allergen
4779,"Allergic Rhinitis, Cause Unspecified"
4780,Hypertrophy Of Nasal Turbinates
4781,Other Diseases Of Nasal Cavity And Sinuses
4782,"Other Diseases Of Pharynx, Not Elsewhere Classified"
4783,Paralysis Of Vocal Cords Or Larynx
4784,Polyp Of Vocal Cord Or Larynx
4785,Other Diseases Of Vocal Cords
4786,Oedema Of Larynx
4787,"Other Diseases Of Larynx, Not Elsewhere Classified"
4788,"Upper Respiratory Tract Hypersensitivity Reaction, Site Unspecified"
4789,Other And Unspecified Diseases Of Upper Respiratory Tract
4800,Pneumonia Due To Adenovirus
4801,Pneumonia Due To Respiratory Syncytial Virus
4802,Pneumonia Due To Parainfluenza Virus
4808,"Pneumonia Due To Other Virus, Not Elsewhere Classified"
4809,"Viral Pneumonia, Unspecified"
4819,Pneumococcal Pneumonia
4820,Pneumonia Due To Klebsiella Pneumoniae
4821,Pneumonia Due To Pseudomonas
4822,Pneumonia Due To Haemophilus Influenzae (H. Influenzae)
4823,Pneumonia Due To Streptococcus
4824,Pneumonia Due To Staphylococcus
4828,Pneumonia Due To Other Specified Bacteria
4829,"Bacterial Pneumonia, Unspecified"
4839,Pneumonia Due To Other Specified Organism
4840,Pneumonia In Measles
4841,Pneumonia In Cytomegalic Inculsion Disease
4842,Pneumonia In Ornithosis
4843,Pneumonia In Whooping Cough
4844,Pneumonia In Tularaemia
4845,Pneumonia In Anthrax
4846,Pneumonia In Aspergillosis
4847,Pneumonia In Other Systemic Mycoses
4848,Pneumonia In Other Infectious Diseases
4859,"Bronchopneumonia, Organism Unspecified"
4869,"Pneumonia, Organism Unspecified"
4870,Influenza With Pneumonia
4871,Influenza With Other Respiratory Manifestations
4878,Influenza With Other Manifestations
4909,"Bronchitis, Not Specified As Acute Or Chronic"
4910,Simple Chronic Bronchitis
4911,Mucopurulent Chronic Bronchitis
4912,Obstructive Chronic Bronchitis
4918,Other Specified Chronic Bronchitis
4919,"Chronic Bronchitis, Unspecified"
4929,Emphysema
4930,Extrinsic Asthma
4931,Intrinsic Asthma
4939,"Asthma, Unspecified"
4949,Bronchiectasis
4950,Farmer'S Lung
4951,Bagassosis
4952,Bird Fancier'S Lung
4953,Suberosis
4954,Maltworkers' Lung
4955,Mushroom-Workers' Lung
4956,Maple-Bark-Strippers' Lung
4957,"""Ventilation"" Pneumonitis"
4958,Other Allergic Pneumonitis
4959,Unspecified Allergic Alveolitis
4969,"Chronic Airways Obstruction, Not Elsewhere Classified"
5009,Coalworkers' Pneumoconiosis
5019,Asbestosis
5029,Pneumoconiosis Due To Other Silica Or Silicates
5039,Pneumoconiosis Due To Other Inorganic Dust
5049,Pneumopathy Due To Inhalation Of Other Dust
5059,"Pneumoconiosis, Unspecified"
5060,Bronchitis And Pneumonitis Due To Fumes And Vapours
5061,Acute Pulmonary Oedema Due To Fumes And Vapours
5062,Upper Respiratory Inflammation Due To Fumes And Vapours
5063,Other Acute And Subacute Respiratory Conditions Due To Fumes And Vapours
5064,Chronic Respiratory Conditions Due To Fumes And Vapours
5069,"Respiratory Conditions Due To Chemical Fumes And Vapours, Unspecified"
5070,Pneumonitis Due To Inhalation Of Food Or Vomit
5071,Pneumonitis Due To Inhalation Of Oils And Essences
5078,Other Pneumonitis Due To Solids And Liquids
5080,Acute Pulmonary Manifestations Due To Radiation
5081,Chronic And Other Pulmonary Manifestations Due To Radiation
5088,Other Spec. Resp. Conds. Due To Other And Unspec. External Agents
5089,Unspec. Resp. Cond. Due To Other And Unspec. External Agents
5100,Empyema With Fistula
5109,Empyema Without Mention Of Fistula
5110,Pleurisy Without Mention Of Effusion Or Current Tuberculosis
5111,Pleurisy With Effusion Caused By Bacteria Other Than T.B.
5118,"Other Specified Forms Of Effusion, Except Tuberculous"
5119,Unspecified Pleural Effusion
5129,Pneumothorax
5130,Abscess Of Lung
5131,Abscess Of Mediastinum
5149,Pulmonary Congestion And Hypostasis
5159,Postinflammatory Pulmonary Fibrosis
5160,Pulmonary Alveolar Proteinosis
5161,Idiopathic Pulmonary Haemosiderosis
5162,Pulmonary Alveolar Microlithiasis
5163,Idiopathic Fibrosing Alveolitis
5168,Other Specified Alveolar And Parietoalveolar Pneumopathy
5169,"Alveolar And Parietoalveolar Pneumopathy, Unspecified"
5170,Rheumatoid Lung
5171,Rheumatoid Pneumonia
5172,Lung Involvement In Systemic Sclerosis
5178,Lung Involvement In Other Conditions Classified Elsewhere
5180,Pulmonary Collapse
5181,Interstitial Emphysema
5182,Compensatory Emphysema
5183,Pulmonary Eosinophilia
5184,"Acute Oedema Of Lung, Unspecified"
5185,Pulmonary Insufficiency Following Trauma And Surgery
5188,"Other Diseases Of Lung, Not Elsewhere Classified"
5190,Tracheostomy Malfunction
5191,"Other Diseases Of Trachea And Bronchus, Not Elsewhere Classified"
5192,Mediastinitis
5193,"Other Diseases Of Mediastinum, Not Elsewhere Classified"
5194,Disorders Of Diaphragm
5198,"Other Diseases Of Respiratory System, Not Elsewhere Classified"
5199,"Diseases Of Respiratory System, Unspecified"
5200,Anodontia
5201,Supernumerary Teeth
5202,Abnormalities Of Tooth Size And Form
5203,Mottled Teeth
5204,Disturbances Of Tooth Formation
5205,"Hereditary Disturbances In Tooth Structure, Not Elsewhere Classified"
5206,Disturbances In Tooth Eruption
5207,Teething Syndrome
5208,Other Specified Disorders Of Tooth Development
5209,"Disorders Of Tooth Development And Eruption, Unspecified"
5210,Dental Caries
5211,Excessive Attrition Of Teeth
5212,Abrasion Of Teeth
5213,Erosion Of Teeth
5214,Pathological Resorption Of Teeth
5215,Hypercementosis
5216,Ankylosis Of Teeth
5217,Posteruptive Colour Changes Of Teeth
5218,Other Diseases Of Hard Tissues Of Teeth
5219,"Diseases Of Hard Tissues Of Teeth, Unspecified"
5220,Pulpitis
5221,Necrosis Of The Pulp
5222,Pulp Degeneration
5223,Abnormal Hard Tissue Formation In Pulp
5224,Acute Apical Periodontitis Of Pulpal Origin
5225,Periapical Abscess Without Sinus
5226,Chronic Apical Periodontitis
5227,Periapical Abscess With Sinus
5228,Radicular Cyst
